benchmark,time_s,depth_m,theta_EFV,theta_reference,psi_EFV_m,psi_reference_m,reference_source
Hills,432000.0,0.435,0.1177220834062384,0.117711865337235,-1.0021017423377587,-1.002203687522709,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.445,0.1164589030347099,0.1164484692143016,-1.0148577778557988,-1.0149644471297214,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.455,0.1151003301305119,0.1150896947731082,-1.028932010058756,-1.0290436802189054,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.465,0.1136348135714757,0.1136239939490335,-1.0445451203289131,-1.0446621043742348,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.475,0.1120485099436078,0.1120375268139525,-1.0619741961559577,-1.0620968538944917,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.485,0.1103245938741085,0.1103134719891499,-1.0815731857238888,-1.0817019388006135,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.495,0.10844227776464,0.1084310464810573,-1.1038033666297484,-1.1039387203954627,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.505,0.1063753773552835,0.1063640713782448,-1.1292802578016468,-1.1294228341669494,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.515,0.1040901396845632,0.1040787999855033,-1.1588487291634169,-1.1589993178844535,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.525,0.1015418173115674,0.1015304922728514,-1.19370904034142,-1.193868682919655,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.535,0.0986689914193492,0.0986577382649773,-1.2356408531792913,-1.2358109883724544,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.545,0.0953835721901485,0.0953724587336378,-1.2874310971896148,-1.2876138329157691,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.555,0.0915517718193145,0.0915408783819213,-1.3537707271359194,-1.353969400942612,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.5650000000000001,0.0869540988449693,0.0869435193860542,-1.4433832430751958,-1.4436037435138576,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.5750000000000001,0.0811894510928546,0.0811792889676656,-1.575043879695279,-1.5752984268186878,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.585,0.0734045243525291,0.0733948624261387,-1.799694195612368,-1.8000158725628108,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.595,0.0614883858345594,0.0614792277564196,-2.3215864833081343,-2.322116274957634,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.605,0.3240358516438898,0.3240198180949245,-3.055626259684043,-3.0563078378607784,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.615,0.310998514245299,0.310987595123409,-3.670423456039571,-3.6709942188061047,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.625,0.2948195801616098,0.2948203815225593,-4.643814371248536,-4.643758989664005,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.635,0.2739153824395009,0.2739426306998592,-6.415867804333376,-6.413049179287508,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.645,0.2459293135154717,0.2460131895451228,-10.41816796922403,-10.401823199813885,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.655,0.2095482900893206,0.2097269817406161,-22.68567768621212,-22.585769077086844,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.665,0.1716289823434696,0.1719084633926435,-72.38347078350185,-71.6078479629105,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.675,0.1638967860806386,0.1639089675730818,-99.44739710585272,-99.39441711139472,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.685,0.163771658318251,0.1637718590341041,-99.9938893045603,-99.99300933808364,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.6950000000000001,0.1637702796947478,0.1637702826309492,-99.99993367496924,-99.99992080108883,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.705,0.163770264771587,0.1637702648104614,-99.9999991061398,-99.99999893569336,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.715,0.1637702648057436,0.1637702648080517,-99.99999895637843,-99.99999894625851,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.725,0.1637702656813444,0.1637702656898781,-99.99999511727188,-99.9999950798551,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.735,0.163770269336696,0.163770269361435,-99.9999790902377,-99.99997898176906,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,432000.0,0.745,0.1637702830329977,0.1637702830913827,-99.99991903829267,-99.99991878230168,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
