benchmark,time_s,depth_m,theta_EFV,theta_reference,psi_EFV_m,psi_reference_m,reference_source
Miller,194400.0,2.375,0.4280132132952142,0.42797931868407,-0.0195263894592109,-0.01974160293965,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,2.4250000000000003,0.410153052693173,0.409915798835556,-0.0910364646526037,-0.0918135322673368,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,2.475,0.3300409029171232,0.3293285879673283,-0.3657267246199703,-0.3687834408670692,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,2.5250000000000004,0.2016686994162059,0.20123883308167,-1.7353429911928842,-1.7467866187145578,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,2.575,0.1820348771923781,0.1820321187843182,-2.39605725442889,-2.396174639555443,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,2.625,0.1831332071195416,0.1831331993994105,-2.3499888888512896,-2.349989208018702,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,2.6750000000000003,0.1843618107070588,0.1843618106847651,-2.299999967906752,-2.299999968799448,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,2.725,0.1856309886430877,0.1856309886429536,-2.249999999903396,-2.249999999908592,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,2.7750000000000004,0.1869426632584733,0.1869426632584987,-2.199999999999999,-2.199999999999048,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,2.825,0.1882991892572743,0.1882991892572527,-2.15,-2.150000000000784,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,2.875,0.1897031053716591,0.189703105371671,-2.0999999999999988,-2.0999999999995813,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,2.9250000000000003,0.1911571519948398,0.191157151994848,-2.05,-2.04999999999972,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,2.975,0.1926642918770702,0.192664291877067,-2.0,-2.000000000000105,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,3.0250000000000004,0.1942277334347595,0.1942277334347561,-1.949999999999999,-1.9500000000001056,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,3.075,0.1958509570610177,0.1958509570610351,-1.9,-1.8999999999994757,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,3.125,0.1975377448960628,0.1975377448960373,-1.8499999999999992,-1.850000000000743,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,3.1750000000000003,0.1992922145967646,0.1992922145967642,-1.7999999999999992,-1.8000000000000114,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,3.225,0.2011188577415333,0.2011188577415318,-1.7499999999999982,-1.7500000000000382,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,3.2750000000000004,0.203022583623301,0.2030225836232938,-1.7000000000000006,-1.7000000000001845,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,3.325,0.2050087693238575,0.2050087693238301,-1.6500000000000004,-1.6500000000006745,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,3.375,0.2070833171326584,0.2070833171326583,-1.6,-1.6000000000000023,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,3.4250000000000003,0.209252720579099,0.2092527205790961,-1.5499999999999998,-1.5500000000000635,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,3.475,0.2115241405973441,0.2115241405973413,-1.5,-1.5000000000000602,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,3.5250000000000004,0.21390549364727,0.2139054936472875,-1.4500000000000004,-1.4499999999996414,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,3.575,0.2164055539863267,0.2164055539859889,-1.4000000000002588,-1.40000000000685,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,3.625,0.2190340727331946,0.2190340727320413,-1.350000000134724,-1.3500000001561103,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,3.675,0.2218019169029829,0.2218019169014303,-1.3000000012724915,-1.3000000012998123,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,3.725,0.2247212321004588,0.2247212320986598,-1.2500000090739298,-1.2500000091039192,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
