benchmark,figure_number,field,time_s,series,depth_m,value,reference_source
Caviedes,9,psi,7200.0,Reference,0.05,-0.5423908888692386,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.07,-0.5235916392763927,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.09,-0.5049762348847879,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.11,-0.4864563008141487,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.13,-0.4679579824983898,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.15,-0.4494222965300188,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.17,-0.4308047343167477,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.19,-0.4120742576380879,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.21,-0.3932118261448711,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.23,-0.3742086063922059,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.25,-0.3550640168071369,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.27,-0.3357837558165502,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.29,-0.3163779398258468,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.31,-0.2968594469345053,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.33,-0.2772425266454957,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.35,-0.2575417010751608,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.37,-0.2377709537442487,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.39,-0.217943180416433,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.41,-0.1980698632061469,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.43,-0.1781609234182948,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.45,-0.1582247086225101,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.47,-0.1382680733922635,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.49,-0.1182965192153967,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.51,-0.0983143659482279,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.53,-0.0783249339123421,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.55,-0.0583307217786569,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.5700000000000001,-0.038333570496562,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.59,-0.0183348076473713,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.61,0.0016646268815203,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.63,0.0216641218085177,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.65,0.0416636432982347,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.67,0.0616631913539255,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.6900000000000001,0.0816627659786636,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.71,0.1016623671753417,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.73,0.1216619949466718,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.75,0.1416616492951855,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.77,0.1616613302232332,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.79,0.1816610377329851,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.81,0.20166077182643,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.8300000000000001,0.2216605325053764,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.85,0.2416603197714517,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.87,0.2616601336261029,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.89,0.2816599740705957,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.91,0.3016598411060152,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.93,0.3216597347332656,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.95,0.3416596549530705,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.97,0.3616596017659723,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
Caviedes,9,psi,7200.0,Reference,0.99,0.3816595751723329,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Caviedes-Voullieme, Garcia-Navarro and Murillo (2013), https://doi.org/10.1016/j.jhydrol.2012.12.008."
