benchmark,figure_number,field,time_s,series,depth_m,value,reference_source
Hills,11,theta,0.0,Initial,0.9550000000000001,0.028913226117849827,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.965,0.028913226117849827,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.975,0.028913226117849827,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.985,0.028913226117849827,Initial condition used in the authors' calculation.
Hills,11,theta,0.0,Initial,0.995,0.028913226117849827,Initial condition used in the authors' calculation.
Hills,11,theta,432000.0,EFV,0.005,0.1567277254346277,
Hills,11,theta,432000.0,EFV,0.015,0.1574910636707696,
Hills,11,theta,432000.0,EFV,0.025,0.1582944215602403,
Hills,11,theta,432000.0,EFV,0.035,0.1591393402696133,
Hills,11,theta,432000.0,EFV,0.045,0.1600273733156124,
Hills,11,theta,432000.0,EFV,0.055,0.160960083511633,
Hills,11,theta,432000.0,EFV,0.065,0.1619390398849251,
Hills,11,theta,432000.0,EFV,0.075,0.162965814594547,
Hills,11,theta,432000.0,EFV,0.085,0.1640419798793352,
Hills,11,theta,432000.0,EFV,0.095,0.1651691050632246,
Hills,11,theta,432000.0,EFV,0.105,0.166348753642291,
Hills,11,theta,432000.0,EFV,0.115,0.167582480473783,
Hills,11,theta,432000.0,EFV,0.125,0.1688718290823026,
Hills,11,theta,432000.0,EFV,0.135,0.1702183290920801,
Hills,11,theta,432000.0,EFV,0.145,0.1716234937871832,
Hills,11,theta,432000.0,EFV,0.155,0.1730888177935422,
Hills,11,theta,432000.0,EFV,0.165,0.1746157748679822,
Hills,11,theta,432000.0,EFV,0.175,0.1762058157701959,
Hills,11,theta,432000.0,EFV,0.185,0.1778603661839155,
Hills,11,theta,432000.0,EFV,0.195,0.1795808246435865,
Hills,11,theta,432000.0,EFV,0.205,0.4280925296430192,
Hills,11,theta,432000.0,EFV,0.215,0.4273132015180904,
Hills,11,theta,432000.0,EFV,0.225,0.4264995414842522,
Hills,11,theta,432000.0,EFV,0.235,0.4256495096067562,
Hills,11,theta,432000.0,EFV,0.245,0.4247608963312168,
Hills,11,theta,432000.0,EFV,0.255,0.4238313031214053,
Hills,11,theta,432000.0,EFV,0.265,0.4228581202081157,
Hills,11,theta,432000.0,EFV,0.275,0.4218385009112696,
Hills,11,theta,432000.0,EFV,0.285,0.4207693318763965,
Hills,11,theta,432000.0,EFV,0.295,0.4196471984134798,
Hills,11,theta,432000.0,EFV,0.305,0.4184683439308185,
Hills,11,theta,432000.0,EFV,0.315,0.4172286222054975,
Hills,11,theta,432000.0,EFV,0.325,0.4159234409067343,
Hills,11,theta,432000.0,EFV,0.335,0.4145476943630388,
Hills,11,theta,432000.0,EFV,0.345,0.4130956830027208,
Hills,11,theta,432000.0,EFV,0.355,0.4115610161488531,
Hills,11,theta,432000.0,EFV,0.365,0.409936493840783,
Hills,11,theta,432000.0,EFV,0.375,0.4082139619781748,
Hills,11,theta,432000.0,EFV,0.385,0.4063841331821293,
